run_id,baseline,model_profile,model_name,base_model_memory_mb,reserve_target_mb,full_res,global_res,roi_res,roi_count_requested,roi_count_effective,adapter_count,active_top_k_requested,active_top_k_effective,adapter_structure,visual_tokens,visual_memory_mb,resident_adapter_memory_mb,temporary_load_buffer_mb,estimated_peak_memory_mb,estimated_peak_memory_gb,reserve_pass,reserve_headroom_mb,load_count,evict_count,hold_count,latency_proxy_ms,policy_trace
costsim-00099,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,1,1,32,2,2,independent_all_resident,1600,992.0,5760,96,15848.0,15.477,True,5144.0,2,0,0,95.6,n/a
costsim-00100,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,1,1,32,4,4,independent_all_resident,1600,992.0,5760,96,15848.0,15.477,True,5144.0,4,0,0,131.6,n/a
costsim-00101,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,4,1,1,independent_all_resident,2752,1706.24,720,96,11522.24,11.252,True,9469.76,1,0,0,90.27,n/a
costsim-00102,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,4,2,2,independent_all_resident,2752,1706.24,720,96,11522.24,11.252,True,9469.76,2,0,0,108.27,n/a
costsim-00103,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,4,4,4,independent_all_resident,2752,1706.24,720,96,11522.24,11.252,True,9469.76,4,0,0,144.27,n/a
costsim-00104,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,8,1,1,independent_all_resident,2752,1706.24,1440,96,12242.24,11.955,True,8749.76,1,0,0,90.27,n/a
costsim-00105,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,8,2,2,independent_all_resident,2752,1706.24,1440,96,12242.24,11.955,True,8749.76,2,0,0,108.27,n/a
costsim-00106,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,8,4,4,independent_all_resident,2752,1706.24,1440,96,12242.24,11.955,True,8749.76,4,0,0,144.27,n/a
costsim-00107,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,16,1,1,independent_all_resident,2752,1706.24,2880,96,13682.24,13.362,True,7309.76,1,0,0,90.27,n/a
costsim-00108,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,16,2,2,independent_all_resident,2752,1706.24,2880,96,13682.24,13.362,True,7309.76,2,0,0,108.27,n/a
costsim-00109,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,16,4,4,independent_all_resident,2752,1706.24,2880,96,13682.24,13.362,True,7309.76,4,0,0,144.27,n/a
costsim-00110,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,32,1,1,independent_all_resident,2752,1706.24,5760,96,16562.24,16.174,True,4429.76,1,0,0,90.27,n/a
costsim-00111,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,32,2,2,independent_all_resident,2752,1706.24,5760,96,16562.24,16.174,True,4429.76,2,0,0,108.27,n/a
costsim-00112,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,3,3,32,4,4,independent_all_resident,2752,1706.24,5760,96,16562.24,16.174,True,4429.76,4,0,0,144.27,n/a
costsim-00113,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,4,1,1,independent_all_resident,3904,2420.48,720,96,12236.48,11.95,True,8755.52,1,0,0,102.94,n/a
costsim-00114,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,4,2,2,independent_all_resident,3904,2420.48,720,96,12236.48,11.95,True,8755.52,2,0,0,120.94,n/a
costsim-00115,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,4,4,4,independent_all_resident,3904,2420.48,720,96,12236.48,11.95,True,8755.52,4,0,0,156.94,n/a
costsim-00116,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,8,1,1,independent_all_resident,3904,2420.48,1440,96,12956.48,12.653,True,8035.52,1,0,0,102.94,n/a
costsim-00117,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,8,2,2,independent_all_resident,3904,2420.48,1440,96,12956.48,12.653,True,8035.52,2,0,0,120.94,n/a
costsim-00118,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,8,4,4,independent_all_resident,3904,2420.48,1440,96,12956.48,12.653,True,8035.52,4,0,0,156.94,n/a
costsim-00119,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,16,1,1,independent_all_resident,3904,2420.48,2880,96,14396.48,14.059,True,6595.52,1,0,0,102.94,n/a
costsim-00120,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,16,2,2,independent_all_resident,3904,2420.48,2880,96,14396.48,14.059,True,6595.52,2,0,0,120.94,n/a
costsim-00121,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,16,4,4,independent_all_resident,3904,2420.48,2880,96,14396.48,14.059,True,6595.52,4,0,0,156.94,n/a
costsim-00122,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,32,1,1,independent_all_resident,3904,2420.48,5760,96,17276.48,16.872,True,3715.52,1,0,0,102.94,n/a
costsim-00123,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,32,2,2,independent_all_resident,3904,2420.48,5760,96,17276.48,16.872,True,3715.52,2,0,0,120.94,n/a
costsim-00124,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,336x336,5,5,32,4,4,independent_all_resident,3904,2420.48,5760,96,17276.48,16.872,True,3715.52,4,0,0,156.94,n/a
costsim-00125,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,4,1,1,independent_all_resident,2048,1269.76,720,96,11085.76,10.826,True,9906.24,1,0,0,82.53,n/a
costsim-00126,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,4,2,2,independent_all_resident,2048,1269.76,720,96,11085.76,10.826,True,9906.24,2,0,0,100.53,n/a
costsim-00127,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,4,4,4,independent_all_resident,2048,1269.76,720,96,11085.76,10.826,True,9906.24,4,0,0,136.53,n/a
costsim-00128,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,8,1,1,independent_all_resident,2048,1269.76,1440,96,11805.76,11.529,True,9186.24,1,0,0,82.53,n/a
costsim-00129,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,8,2,2,independent_all_resident,2048,1269.76,1440,96,11805.76,11.529,True,9186.24,2,0,0,100.53,n/a
costsim-00130,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,8,4,4,independent_all_resident,2048,1269.76,1440,96,11805.76,11.529,True,9186.24,4,0,0,136.53,n/a
costsim-00131,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,16,1,1,independent_all_resident,2048,1269.76,2880,96,13245.76,12.935,True,7746.24,1,0,0,82.53,n/a
costsim-00132,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,16,2,2,independent_all_resident,2048,1269.76,2880,96,13245.76,12.935,True,7746.24,2,0,0,100.53,n/a
costsim-00133,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,16,4,4,independent_all_resident,2048,1269.76,2880,96,13245.76,12.935,True,7746.24,4,0,0,136.53,n/a
costsim-00134,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,32,1,1,independent_all_resident,2048,1269.76,5760,96,16125.76,15.748,True,4866.24,1,0,0,82.53,n/a
costsim-00135,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,32,2,2,independent_all_resident,2048,1269.76,5760,96,16125.76,15.748,True,4866.24,2,0,0,100.53,n/a
costsim-00136,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,1,1,32,4,4,independent_all_resident,2048,1269.76,5760,96,16125.76,15.748,True,4866.24,4,0,0,136.53,n/a
costsim-00137,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,4,1,1,independent_all_resident,4096,2539.52,720,96,12355.52,12.066,True,8636.48,1,0,0,105.06,n/a
costsim-00138,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,4,2,2,independent_all_resident,4096,2539.52,720,96,12355.52,12.066,True,8636.48,2,0,0,123.06,n/a
costsim-00139,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,4,4,4,independent_all_resident,4096,2539.52,720,96,12355.52,12.066,True,8636.48,4,0,0,159.06,n/a
costsim-00140,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,8,1,1,independent_all_resident,4096,2539.52,1440,96,13075.52,12.769,True,7916.48,1,0,0,105.06,n/a
costsim-00141,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,8,2,2,independent_all_resident,4096,2539.52,1440,96,13075.52,12.769,True,7916.48,2,0,0,123.06,n/a
costsim-00142,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,8,4,4,independent_all_resident,4096,2539.52,1440,96,13075.52,12.769,True,7916.48,4,0,0,159.06,n/a
costsim-00143,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,16,1,1,independent_all_resident,4096,2539.52,2880,96,14515.52,14.175,True,6476.48,1,0,0,105.06,n/a
costsim-00144,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,16,2,2,independent_all_resident,4096,2539.52,2880,96,14515.52,14.175,True,6476.48,2,0,0,123.06,n/a
costsim-00145,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,16,4,4,independent_all_resident,4096,2539.52,2880,96,14515.52,14.175,True,6476.48,4,0,0,159.06,n/a
costsim-00146,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,32,1,1,independent_all_resident,4096,2539.52,5760,96,17395.52,16.988,True,3596.48,1,0,0,105.06,n/a
costsim-00147,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,32,2,2,independent_all_resident,4096,2539.52,5760,96,17395.52,16.988,True,3596.48,2,0,0,123.06,n/a
costsim-00148,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,3,3,32,4,4,independent_all_resident,4096,2539.52,5760,96,17395.52,16.988,True,3596.48,4,0,0,159.06,n/a
costsim-00149,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,4,1,1,independent_all_resident,6144,3809.28,720,96,13625.28,13.306,True,7366.72,1,0,0,127.58,n/a
costsim-00150,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,4,2,2,independent_all_resident,6144,3809.28,720,96,13625.28,13.306,True,7366.72,2,0,0,145.58,n/a
costsim-00151,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,4,4,4,independent_all_resident,6144,3809.28,720,96,13625.28,13.306,True,7366.72,4,0,0,181.58,n/a
costsim-00152,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,8,1,1,independent_all_resident,6144,3809.28,1440,96,14345.28,14.009,True,6646.72,1,0,0,127.58,n/a
costsim-00153,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,8,2,2,independent_all_resident,6144,3809.28,1440,96,14345.28,14.009,True,6646.72,2,0,0,145.58,n/a
costsim-00154,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,8,4,4,independent_all_resident,6144,3809.28,1440,96,14345.28,14.009,True,6646.72,4,0,0,181.58,n/a
costsim-00155,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,16,1,1,independent_all_resident,6144,3809.28,2880,96,15785.28,15.415,True,5206.72,1,0,0,127.58,n/a
costsim-00156,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,16,2,2,independent_all_resident,6144,3809.28,2880,96,15785.28,15.415,True,5206.72,2,0,0,145.58,n/a
costsim-00157,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,16,4,4,independent_all_resident,6144,3809.28,2880,96,15785.28,15.415,True,5206.72,4,0,0,181.58,n/a
costsim-00158,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,32,1,1,independent_all_resident,6144,3809.28,5760,96,18665.28,18.228,True,2326.72,1,0,0,127.58,n/a
costsim-00159,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,32,2,2,independent_all_resident,6144,3809.28,5760,96,18665.28,18.228,True,2326.72,2,0,0,145.58,n/a
costsim-00160,B4-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,448x448,448x448,5,5,32,4,4,independent_all_resident,6144,3809.28,5760,96,18665.28,18.228,True,2326.72,4,0,0,181.58,n/a
costsim-00161,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,4,1,1,shared_all_resident,1152,714.24,400,96,10210.24,9.971,True,10781.76,1,0,0,62.67,n/a
costsim-00162,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,4,2,2,shared_all_resident,1152,714.24,400,96,10210.24,9.971,True,10781.76,2,0,0,70.67,n/a
costsim-00163,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,4,4,4,shared_all_resident,1152,714.24,400,96,10210.24,9.971,True,10781.76,4,0,0,86.67,n/a
costsim-00164,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,8,1,1,shared_all_resident,1152,714.24,580,96,10390.24,10.147,True,10601.76,1,0,0,62.67,n/a
costsim-00165,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,8,2,2,shared_all_resident,1152,714.24,580,96,10390.24,10.147,True,10601.76,2,0,0,70.67,n/a
costsim-00166,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,8,4,4,shared_all_resident,1152,714.24,580,96,10390.24,10.147,True,10601.76,4,0,0,86.67,n/a
costsim-00167,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,16,1,1,shared_all_resident,1152,714.24,940,96,10750.24,10.498,True,10241.76,1,0,0,62.67,n/a
costsim-00168,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,16,2,2,shared_all_resident,1152,714.24,940,96,10750.24,10.498,True,10241.76,2,0,0,70.67,n/a
costsim-00169,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,16,4,4,shared_all_resident,1152,714.24,940,96,10750.24,10.498,True,10241.76,4,0,0,86.67,n/a
costsim-00170,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,32,1,1,shared_all_resident,1152,714.24,1660,96,11470.24,11.201,True,9521.76,1,0,0,62.67,n/a
costsim-00171,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,32,2,2,shared_all_resident,1152,714.24,1660,96,11470.24,11.201,True,9521.76,2,0,0,70.67,n/a
costsim-00172,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,1,1,32,4,4,shared_all_resident,1152,714.24,1660,96,11470.24,11.201,True,9521.76,4,0,0,86.67,n/a
costsim-00173,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,4,1,1,shared_all_resident,2304,1428.48,400,96,10924.48,10.668,True,10067.52,1,0,0,75.34,n/a
costsim-00174,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,4,2,2,shared_all_resident,2304,1428.48,400,96,10924.48,10.668,True,10067.52,2,0,0,83.34,n/a
costsim-00175,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,4,4,4,shared_all_resident,2304,1428.48,400,96,10924.48,10.668,True,10067.52,4,0,0,99.34,n/a
costsim-00176,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,8,1,1,shared_all_resident,2304,1428.48,580,96,11104.48,10.844,True,9887.52,1,0,0,75.34,n/a
costsim-00177,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,8,2,2,shared_all_resident,2304,1428.48,580,96,11104.48,10.844,True,9887.52,2,0,0,83.34,n/a
costsim-00178,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,8,4,4,shared_all_resident,2304,1428.48,580,96,11104.48,10.844,True,9887.52,4,0,0,99.34,n/a
costsim-00179,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,16,1,1,shared_all_resident,2304,1428.48,940,96,11464.48,11.196,True,9527.52,1,0,0,75.34,n/a
costsim-00180,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,16,2,2,shared_all_resident,2304,1428.48,940,96,11464.48,11.196,True,9527.52,2,0,0,83.34,n/a
costsim-00181,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,16,4,4,shared_all_resident,2304,1428.48,940,96,11464.48,11.196,True,9527.52,4,0,0,99.34,n/a
costsim-00182,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,32,1,1,shared_all_resident,2304,1428.48,1660,96,12184.48,11.899,True,8807.52,1,0,0,75.34,n/a
costsim-00183,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,32,2,2,shared_all_resident,2304,1428.48,1660,96,12184.48,11.899,True,8807.52,2,0,0,83.34,n/a
costsim-00184,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,3,3,32,4,4,shared_all_resident,2304,1428.48,1660,96,12184.48,11.899,True,8807.52,4,0,0,99.34,n/a
costsim-00185,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,4,1,1,shared_all_resident,3456,2142.72,400,96,11638.72,11.366,True,9353.28,1,0,0,88.02,n/a
costsim-00186,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,4,2,2,shared_all_resident,3456,2142.72,400,96,11638.72,11.366,True,9353.28,2,0,0,96.02,n/a
costsim-00187,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,4,4,4,shared_all_resident,3456,2142.72,400,96,11638.72,11.366,True,9353.28,4,0,0,112.02,n/a
costsim-00188,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,8,1,1,shared_all_resident,3456,2142.72,580,96,11818.72,11.542,True,9173.28,1,0,0,88.02,n/a
costsim-00189,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,8,2,2,shared_all_resident,3456,2142.72,580,96,11818.72,11.542,True,9173.28,2,0,0,96.02,n/a
costsim-00190,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,8,4,4,shared_all_resident,3456,2142.72,580,96,11818.72,11.542,True,9173.28,4,0,0,112.02,n/a
costsim-00191,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,16,1,1,shared_all_resident,3456,2142.72,940,96,12178.72,11.893,True,8813.28,1,0,0,88.02,n/a
costsim-00192,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,16,2,2,shared_all_resident,3456,2142.72,940,96,12178.72,11.893,True,8813.28,2,0,0,96.02,n/a
costsim-00193,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,16,4,4,shared_all_resident,3456,2142.72,940,96,12178.72,11.893,True,8813.28,4,0,0,112.02,n/a
costsim-00194,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,32,1,1,shared_all_resident,3456,2142.72,1660,96,12898.72,12.596,True,8093.28,1,0,0,88.02,n/a
costsim-00195,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,32,2,2,shared_all_resident,3456,2142.72,1660,96,12898.72,12.596,True,8093.28,2,0,0,96.02,n/a
costsim-00196,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,336x336,5,5,32,4,4,shared_all_resident,3456,2142.72,1660,96,12898.72,12.596,True,8093.28,4,0,0,112.02,n/a
costsim-00197,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,4,1,1,shared_all_resident,1600,992.0,400,96,10488.0,10.242,True,10504.0,1,0,0,67.6,n/a
costsim-00198,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,4,2,2,shared_all_resident,1600,992.0,400,96,10488.0,10.242,True,10504.0,2,0,0,75.6,n/a
costsim-00199,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,4,4,4,shared_all_resident,1600,992.0,400,96,10488.0,10.242,True,10504.0,4,0,0,91.6,n/a
costsim-00200,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,8,1,1,shared_all_resident,1600,992.0,580,96,10668.0,10.418,True,10324.0,1,0,0,67.6,n/a
costsim-00201,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,8,2,2,shared_all_resident,1600,992.0,580,96,10668.0,10.418,True,10324.0,2,0,0,75.6,n/a
costsim-00202,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,8,4,4,shared_all_resident,1600,992.0,580,96,10668.0,10.418,True,10324.0,4,0,0,91.6,n/a
costsim-00203,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,16,1,1,shared_all_resident,1600,992.0,940,96,11028.0,10.77,True,9964.0,1,0,0,67.6,n/a
costsim-00204,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,16,2,2,shared_all_resident,1600,992.0,940,96,11028.0,10.77,True,9964.0,2,0,0,75.6,n/a
costsim-00205,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,16,4,4,shared_all_resident,1600,992.0,940,96,11028.0,10.77,True,9964.0,4,0,0,91.6,n/a
costsim-00206,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,32,1,1,shared_all_resident,1600,992.0,1660,96,11748.0,11.473,True,9244.0,1,0,0,67.6,n/a
costsim-00207,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,32,2,2,shared_all_resident,1600,992.0,1660,96,11748.0,11.473,True,9244.0,2,0,0,75.6,n/a
costsim-00208,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,1,1,32,4,4,shared_all_resident,1600,992.0,1660,96,11748.0,11.473,True,9244.0,4,0,0,91.6,n/a
costsim-00209,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,3,3,4,1,1,shared_all_resident,3648,2261.76,400,96,11757.76,11.482,True,9234.24,1,0,0,90.13,n/a
costsim-00210,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,3,3,4,2,2,shared_all_resident,3648,2261.76,400,96,11757.76,11.482,True,9234.24,2,0,0,98.13,n/a
costsim-00211,B5-lite,compact_7b_4bit,Compact 7B 4-bit VLM proxy,9000,2048,1344x1344,336x336,448x448,3,3,4,4,4,shared_all_resident,3648,2261.76,400,96,11757.76,11.482,True,9234.24,4,0,0,114.13,n/a
